id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
1371@y_name@ASC,Bar,Medium,6.802,20.4061,3,2701,718,3419,900.3333,239.3333,1139.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1373@y_name@DESC,Bar,Medium,6.8683,20.6049,3,2689,733,3422,896.3333,244.3333,1140.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1375@x_name@ASC,Line,Extra Hard,9.32,18.6401,2,2230,667,2897,1115.0,333.5,1448.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
66@y_name@ASC,Bar,Extra Hard,9.7339,19.4677,2,2144,693,2837,1072.0,346.5,1418.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
67@y_name@ASC,Bar,Extra Hard,9.2063,18.4126,2,2140,664,2804,1070.0,332.0,1402.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
70@y_name@ASC,Bar,Extra Hard,8.6687,17.3373,2,2300,610,2910,1150.0,305.0,1455.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
71@y_name@ASC,Bar,Extra Hard,12.2308,24.4616,2,2301,882,3183,1150.5,441.0,1591.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
75@y_name@ASC,Bar,Extra Hard,9.2756,18.5511,2,2302,660,2962,1151.0,330.0,1481.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
76@y_name@DESC,Bar,Extra Hard,8.8244,8.8244,1,1156,313,1469,1156.0,313.0,1469.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
82@x_name@ASC,Bar,Extra Hard,8.9129,17.8258,2,2016,631,2647,1008.0,315.5,1323.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
83@y_name@ASC,Bar,Medium,7.0165,14.0331,2,1772,491,2263,886.0,245.5,1131.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
84@y_name@ASC,Bar,Medium,8.5786,17.1572,2,1775,605,2380,887.5,302.5,1190.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
87@x_name@DESC,Line,Medium,45.024,45.024,1,4181,1596,5777,4181.0,1596.0,5777.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
88@y_name@ASC,Bar,Hard,7.8396,23.5189,3,3192,800,3992,1064.0,266.6667,1330.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
89@y_name@ASC,Bar,Hard,7.8244,15.6488,2,2128,549,2677,1064.0,274.5,1338.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
90@y_name@DESC,Bar,Hard,9.8569,19.7139,2,2129,699,2828,1064.5,349.5,1414.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
91@y_name@ASC,Bar,Hard,9.983,19.9659,2,2127,708,2835,1063.5,354.0,1417.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
92@y_name@ASC,Bar,Hard,8.573,17.146,2,2125,597,2722,1062.5,298.5,1361.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
99@y_name@DESC,Bar,Hard,7.7246,15.4493,2,2293,539,2832,1146.5,269.5,1416.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
100@y_name@DESC,Bar,Hard,7.7552,15.5104,2,2290,544,2834,1145.0,272.0,1417.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
102@y_name@ASC,Bar,Hard,9.0501,18.1003,2,2275,636,2911,1137.5,318.0,1455.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
104@y_name@ASC,Bar,Extra Hard,19.4048,38.8096,2,6265,1333,7598,3132.5,666.5,3799.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1521@y_name@ASC,Bar,Hard,9.2369,46.1844,5,6811,1615,8426,1362.2,323.0,1685.2,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2855@x_name@ASC,Bar,Medium,10.0888,30.2663,3,4237,1049,5286,1412.3333,349.6667,1762.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1329@y_name@DESC,Bar,Hard,12.7138,25.4277,2,3662,881,4543,1831.0,440.5,2271.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1335@y_name@DESC,Bar,Medium,14.7263,88.3575,6,10523,3079,13602,1753.8333,513.1667,2267.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1349@x_name@ASC,Grouping Line,Extra Hard,25.8648,77.5945,3,7547,2735,10282,2515.6667,911.6667,3427.3333,3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1356@x_name@ASC,Line,Medium,10.6608,42.6434,4,4396,1514,5910,1099.0,378.5,1477.5,4,0.0,0.25,0.0,0.75,0.75,0.0,0.0,0.0,0.25,0.75,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
515@y_name@ASC,Bar,Medium,7.1595,28.638,4,3722,1012,4734,930.5,253.0,1183.5,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
522@y_name@DESC,Stacked Bar,Extra Hard,9.583,9.583,1,1343,334,1677,1343.0,334.0,1677.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
523@x_name@ASC,Bar,Hard,19.4958,19.4958,1,3089,674,3763,3089.0,674.0,3763.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
529@x_name@DESC,Bar,Hard,8.0907,8.0907,1,874,282,1156,874.0,282.0,1156.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
533@y_name@DESC,Bar,Easy,7.9769,23.9307,3,3535,830,4365,1178.3333,276.6667,1455.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
543@x_name@DESC,Bar,Medium,7.6205,15.2409,2,1861,537,2398,930.5,268.5,1199.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
544@x_name@DESC,Bar,Hard,7.5277,7.5277,1,1198,256,1454,1198.0,256.0,1454.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
545@x_name@DESC,Bar,Hard,8.0312,8.0312,1,1201,282,1483,1201.0,282.0,1483.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
548@x_name@ASC,Line,Extra Hard,40.2426,80.4853,2,10883,2852,13735,5441.5,1426.0,6867.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
550@y_name@DESC,Bar,Extra Hard,28.9756,57.9512,2,6738,2052,8790,3369.0,1026.0,4395.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
552@y_name@ASC,Bar,Extra Hard,11.2648,22.5296,2,2427,800,3227,1213.5,400.0,1613.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
553@y_name@DESC,Bar,Medium,7.16,35.8001,5,4973,1255,6228,994.6,251.0,1245.6,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
555@y_name@DESC,Bar,Hard,8.3609,33.4435,4,4650,1174,5824,1162.5,293.5,1456.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
558@x_name@ASC,Stacked Bar,Extra Hard,10.0727,20.1455,2,3436,700,4136,1718.0,350.0,2068.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
564@x_name@ASC,Bar,Medium,7.132,21.3961,3,3538,749,4287,1179.3333,249.6667,1429.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
576@y_name@DESC,Bar,Extra Hard,23.1001,46.2001,2,5434,1601,7035,2717.0,800.5,3517.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
578@y_name@ASC,Bar,Extra Hard,16.0837,32.1673,2,4008,1135,5143,2004.0,567.5,2571.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
580@x_name@DESC,Bar,Medium,7.0247,7.0247,1,991,250,1241,991.0,250.0,1241.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
586@x_name@DESC,Bar,Medium,7.6158,22.8473,3,2474,808,3282,824.6667,269.3333,1094.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2156@y_name@DESC,Bar,Extra Hard,16.8316,16.8316,1,2145,584,2729,2145.0,584.0,2729.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
686@y_name@DESC,Bar,Hard,7.5211,15.0422,2,2577,518,3095,1288.5,259.0,1547.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
687@y_name@DESC,Bar,Hard,9.4373,9.4373,1,1283,331,1614,1283.0,331.0,1614.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
172@y_name@ASC,Bar,Medium,12.8587,25.7175,2,3609,891,4500,1804.5,445.5,2250.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1210@y_name@ASC,Bar,Medium,7.1829,14.3658,2,1657,502,2159,828.5,251.0,1079.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1215@y_name@DESC,Bar,Hard,28.2464,28.2464,1,2010,988,2998,2010.0,988.0,2998.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1217@x_name@DESC,Bar,Extra Hard,10.2057,20.4114,2,2494,706,3200,1247.0,353.0,1600.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1220@x_name@DESC,Bar,Hard,10.0252,10.0252,1,931,352,1283,931.0,352.0,1283.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1222@y_name@DESC,Bar,Hard,14.6533,43.96,3,5225,1536,6761,1741.6667,512.0,2253.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1224@y_name@DESC,Bar,Extra Hard,12.1465,48.5858,4,4991,1709,6700,1247.75,427.25,1675.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1225@y_name@DESC,Bar,Hard,10.5014,10.5014,1,942,370,1312,942.0,370.0,1312.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1226@y_name@DESC,Bar,Hard,11.3293,11.3293,1,941,401,1342,941.0,401.0,1342.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1227@x_name@DESC,Bar,Extra Hard,23.7971,23.7971,1,3017,820,3837,3017.0,820.0,3837.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1235@x_name@DESC,Bar,Medium,10.2936,10.2936,1,931,363,1294,931.0,363.0,1294.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1237@y_name@ASC,Bar,Medium,7.0397,21.1192,3,2799,741,3540,933.0,247.0,1180.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1238@x_name@ASC,Bar,Easy,6.9488,13.8975,2,1861,490,2351,930.5,245.0,1175.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2610@y_name@ASC,Bar,Medium,12.6183,12.6183,1,946,443,1389,946.0,443.0,1389.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2614@x_name@DESC,Bar,Hard,7.8663,7.8663,1,1353,276,1629,1353.0,276.0,1629.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2771@x_name@ASC,Bar,Hard,8.0484,8.0484,1,1123,281,1404,1123.0,281.0,1404.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2772@y_name@ASC,Bar,Hard,8.8862,8.8862,1,1116,318,1434,1116.0,318.0,1434.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2774@x_name@ASC,Bar,Medium,6.3678,12.7357,2,1794,454,2248,897.0,227.0,1124.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
435@x_name@DESC,Bar,Medium,10.4426,20.8852,2,2618,733,3351,1309.0,366.5,1675.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
279@y_name@DESC,Bar,Hard,16.5298,16.5298,1,1984,578,2562,1984.0,578.0,2562.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3267@y_name@ASC,Bar,Hard,10.4802,20.9603,2,2543,729,3272,1271.5,364.5,1636.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3269@y_name@ASC,Bar,Medium,10.0445,10.0445,1,1261,353,1614,1261.0,353.0,1614.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3071@y_name@ASC,Bar,Medium,7.7236,38.6181,5,5052,1354,6406,1010.4,270.8,1281.2,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3123@x_name@DESC,Bar,Medium,7.5973,22.792,3,3259,797,4056,1086.3333,265.6667,1352.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3124@x_name@ASC,Bar,Medium,7.6843,23.053,3,3255,809,4064,1085.0,269.6667,1354.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3134@y_name@ASC,Bar,Easy,6.2363,31.1817,5,5384,1092,6476,1076.8,218.4,1295.2,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3135@y_name@ASC,Bar,Easy,6.0327,18.0982,3,3223,641,3864,1074.3333,213.6667,1288.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3137@y_name@DESC,Bar,Easy,7.6565,38.2827,5,5390,1360,6750,1078.0,272.0,1350.0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3138@x_name@ASC,Bar,Easy,10.0737,40.2947,4,5680,1429,7109,1420.0,357.25,1777.25,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3140@x_name@ASC,Bar,Easy,6.8908,27.5633,4,4304,978,5282,1076.0,244.5,1320.5,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3141@y_name@ASC,Bar,Easy,7.7691,23.3072,3,3221,830,4051,1073.6667,276.6667,1350.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3144@x_name@DESC,Bar,Easy,16.1432,16.1432,1,1074,581,1655,1074.0,581.0,1655.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3146@x_name@DESC,Bar,Easy,6.7018,20.1053,3,3232,710,3942,1077.3333,236.6667,1314.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2349@y_name@ASC,Bar,Medium,6.9987,6.9987,1,946,242,1188,946.0,242.0,1188.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2596@x_name@ASC,Bar,Extra Hard,9.9769,9.9769,1,884,353,1237,884.0,353.0,1237.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2600@y_name@ASC,Stacked Bar,Extra Hard,9.4234,9.4234,1,986,333,1319,986.0,333.0,1319.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2602@y_name@DESC,Bar,Medium,10.032,10.032,1,884,354,1238,884.0,354.0,1238.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2607@x_name@DESC,Bar,Medium,6.6469,6.6469,1,1189,226,1415,1189.0,226.0,1415.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2902@x_name@DESC,Bar,Medium,7.1007,7.1007,1,812,248,1060,812.0,248.0,1060.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1399@x_name@ASC,Bar,Medium,6.344,6.344,1,892,219,1111,892.0,219.0,1111.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2933@x_name@DESC,Bar,Hard,8.1961,8.1961,1,1064,284,1348,1064.0,284.0,1348.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2935@x_name@ASC,Bar,Hard,57.0213,57.0213,1,4754,2011,6765,4754.0,2011.0,6765.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2943@y_name@ASC,Bar,Medium,4.7218,4.7218,1,847,164,1011,847.0,164.0,1011.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2944@y_name@ASC,Bar,Easy,5.4284,5.4284,1,838,190,1028,838.0,190.0,1028.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2950@y_name@ASC,Bar,Hard,8.4977,8.4977,1,894,299,1193,894.0,299.0,1193.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1989@y_name@DESC,Bar,Extra Hard,10.2851,10.2851,1,927,358,1285,927.0,358.0,1285.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1967@x_name@DESC,Bar,Medium,6.756,13.512,2,1771,470,2241,885.5,235.0,1120.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1970@x_name@ASC,Bar,Easy,7.2529,14.5059,2,1766,503,2269,883.0,251.5,1134.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1977@x_name@ASC,Bar,Medium,6.9671,20.9012,3,2668,732,3400,889.3333,244.0,1133.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
